osmid,safety_tag_value,is_lit,polyline6
495298307,1,0,ke}~a~rIy`vap{z]du{gFg~xpA
"303559642,1177427778,495298307",5,0,ke}~a~rIy`vap{z]kkqXrccHwar_Ezcg_AcmtjbA|r}pT
"1515821909,1515821910",5,0,ke}~a~rIy`vap{z]ohtlCg~lfJwd{qBudxw@
886364501,1,0,sbdlx}rIoflel{z]qk{hAqxbmE
886364501,5,0,sbdlx}rIoflel{z]vkdlN|hnbj@
1515821887,5,0,sbdlx}rIoflel{z]pac{JwtuvA
"1517265476,1515821887",5,0,sbdlx}rIoflel{z]wvhiEhdllByts~At}ox@l~|BtraT
"495298305,1177427779",5,0,__pb}_sIonh~d`{]sxzkDdgm`As_m`z@tuwjU
"3098816,1177427779",1,0,__pb}_sIonh~d`{]`icyA}yaa@`xzlIg}_tB
"1515821912,1515821911",5,0,__pb}_sIonh~d`{]tcxyAjdssHn~iYt{ccB
"1517306878,1517306879",5,0,__pb}_sIonh~d`{]gfrcA_a}vIehkz@gryyA
534676023,4,0,o}_we`sI_okr{a{]bw{tDecsx@ziqjBkkp~A
534676023,5,0,o}_we`sI_okr{a{]{vxjD~j~t@qst}@fj~Q
"534676024,534676028",5,0,o}_we`sI_okr{a{]ufwgGgtksWm_gxI_}kt^
"534676024,3100051,1177427780",1,0,o}_we`sI_okr{a{]zhmtDjq}sO`_gqFnoo`UtvxsGlcoeJ
49932184,4,0,csyot{rIeidotkz]rp{`ArnshGflteA`x`dH
1394960100,4,0,gtggp{rIo`n`ckz]jxuoI_akdD
1394960100,4,0,gtggp{rIo`n`ckz]gpn~F~fc_C
49932184,1,0,gtggp{rIo`n`ckz]tvjs@rglpFhhjb@vrbdHv}sK|uosHkklw@dhdjPkxgvBprt{OgimwD~`{qQw~cuEn|snNic{iHtlnuNkbhpGbup}Kchu}HznrqIopohIfn{xH_zm|HvoqbF}aacB`sweA
49932184,1,0,gtggp{rIo`n`ckz]glteAax`dHsp{`AsnshG
4255963,6,0,ib{z~esIwjmcnyz]{awrVyuaqgA
4256211,6,0,ib{z~esIwjmcnyz]afysGl}pyA
"4255963,207106607",1,0,ib{z~esIwjmcnyz]`~~_M`s|lh@r~qmFot`aB
4255963,1,0,eesnvfsIqapuv{z]zawrVxuaqgA
4255963,6,0,eesnvfsIqapuv{z]obmjSaihm`A
4256212,5,0,eesnvfsIqapuv{z]ysvkGb`yvA
4256211,1,0,kiuogfsIil{hkyz]`fysGm}pyA
4256211,6,0,kiuogfsIil{hkyz]gdvrpBbvkcd@
1393874804,6,0,kiuogfsIil{hkyz]o`ny@gvd`D
"1393874800,1393874804",6,0,kiuogfsIil{hkyz]r`edApgjoE~~nQhhgz@
969812577,6,0,schkiesIelqwgxz]ah|rAujxeJ
969812577,6,0,schkiesIelqwgxz]r}{vExsllT
"4255963,207106607",6,0,schkiesIelqwgxz]s~qmFnt`aBa~~_Mas|lh@
"724460083,207106607",1,1,schkiesIelqwgxz]hokbaAyodnVpdz~Curm_Bbaw}@ms|xBrndFouniD_blo@kw`zEmgchPg}gms@s`f~c@myww|B
4255963,1,0,w_uckjsImd_t}f{]dqreChgppK
4255963,1,0,qma}fjsIc|mbqf{]eqreCigppK
4255963,1,0,qma}fjsIc|mbqf{]jdwfFbq`tTvrapSvjyc~@|bjxQpmp~y@ngldi@xash}Bh~kjBf`rzI
"1393856096,1433208881",1,0,qma}fjsIc|mbqf{]fziaF}q_bBhpybBqktnA
"1393856096,1393856097",1,0,qma}fjsIc|mbqf{]ikc}Gz|g{Bk}bt@hxbn@
3754138,5,0,k|n`fwsIgkk~zo{]~_usF`cfyE
3754138,1,0,k{xk~vsIegddto{]_`usFacfyE
"109850072,3754138,109850082",1,0,k{xk~vsIegddto{]vq_|Fjve`Fz~zn}@`g|pgCndkr@|rxyBzrcbS~xtzi@bc`xk@bvyu~A
"1433214512,1433214511",5,0,k{xk~vsIegddto{]thhiD}j_rKbdt~@wasoB
"1433214512,1433214513",5,0,k{xk~vsIegddto{]_qxqA~qotEcgweB~qudF
109850082,5,0,ehrfdqsIikizgc{]ghdhFsutwO
109850082,1,0,mqwokqsI}a_sxc{]fhdhFrutwO
109850082,6,0,mqwokqsI}a_sxc{]ssscg@eqhqxA
"1393856090,1393856091",5,0,mqwokqsI}a_sxc{]{nj_HncctBkmvw@hbuzA
"1393856091,1393856092",5,0,mqwokqsI}a_sxc{]`e}cE_k`oAlc}fBm~xr@
4253996,6,0,{eyabdsIiynprfz]aehnKh~opF
4253996,7,0,}kbqndsI_z}~jfz]afdhw@b~t_a@
4253996,1,0,}kbqndsI_z}~jfz]`ehnKi~opF
970035783,6,0,}kbqndsI_z}~jfz]k~|cDmnjyH
"1394960112,970035783",6,0,}kbqndsI_z}~jfz]jxe|AbqbjCtkgd@~ump@
323105610,4,0,k_ndjxrIglysv~y]od_uH_tf_F
323105610,1,0,{dnzsxrIgaat}~y]nd_uH~sf_F
1339251243,1,1,{dnzsxrIgaat}~y]~rogwE{lnz}C
"323105610,472368723,472368722",2,0,{dnzsxrIgaat}~y]_`geC{vk`BumihM{{upQeexoVinyt_@
"1334583240,1339251243",5,0,{dnzsxrIgaat}~y]adt{N`iptJ_fbiJthwdG
1073694879,4,0,iy|rqfrI{njm~~y]qul~Danh_H
49934801,4,0,{ojrwfrI}}smg_z]yjxiNsihbU
1073694879,1,0,{ojrwfrI}}smg_z]pul~D`nh_H
970388080,6,0,{ojrwfrI}}smg_z]wguie@|jw|[wq{s}@`oq`k@
4253271,3,0,q|nardrIygdb~}y]{z_rIs}xaN
868399925,3,0,q|nardrIygdb~}y]t_dnEtypcH
505690876,3,0,q|nardrIygdb~}y]abzvPfm}eLqt}\lssVasrs@x|vg@
4253271,2,0,mxot|drImf~dm~y]sxdfKmq{kP
4253271,1,0,mxot|drImf~dm~y]zz_rIr}xaN
"874423634,874423635,874423636,874423637,874423638",2,0,mxot|drImf~dm~y]`c`iDe|kzB~sdvBk|u|AnajtBgyrtAaefkGmxnkKzvyzIwvydGonwiBeascDiz~mAkynqBymbeBsvzlC
868399925,4,0,{{irkdrIcmr}t}y]fen~w@vdaloA
868399925,1,0,{{irkdrIcmr}t}y]u_dnEuypcH
1338916967,3,0,{{irkdrIcmr}t}y]qldbk@`yj|]
505690876,1,0,gi|kferIigyzn}y]`srs@y|vg@pt}\mssV`bzvPgm}eL
1232962030,1,0,aphjvmrIszkvghy]opfdEopynH
237209965,1,1,qapo|mrIclffqhy]pzszx@yasog@
237209965,4,1,qapo|mrIclffqhy]soh|LzpxbJ
1232962030,1,0,qapo|mrIclffqhy]npfdEnpynH
"4253497,1232962030",1,0,qapo|mrIclffqhy]mds}Bs}vjDehlcGq_vdJ
505690879,2,0,unywzzqIsgefzzy]aeh{DsuznG
505690879,1,0,wtbt`{qIg~`vb{y]`eh{DruznG
505690879,1,0,wtbt`{qIg~`vb{y]axqzD{c`nGawixg@m}c|y@
"1339806112,1339806111",1,0,wtbt`{qIg~`vb{y]xnxvA{nqgAbb_dhB}|lmmA
"1339806109,1339806110,1339806111",3,1,wtbt`{qIg~`vb{y]wmqdBzc{_Ayn`bg@fvoc[yubqB~xdnA
4068456,5,0,wzhtyvqIaaci|hy]{qupBqy{yFufbgB}zpkC
4068456,5,0,iubn`wqIqwqphiy]g|kd[_h{bl@iyu{Ret|te@}vlyQmdswl@
4068456,1,0,iubn`wqIqwqphiy]tfbgB|zpkCzqupBpy{yF
"1336857845,1336857846",5,0,iubn`wqIqwqphiy]yi_jBbl_`Auuw_@zz{R
"1338854654,1336857846",5,0,iubn`wqIqwqphiy]hfsnBi{eeA`wwk@uyt[
1356942915,4,0,{t~jllqIq|aspa{]pumpKhquhL
95208509,4,0,i~oy_lqIgjkica{]dn{dIl`xlJ
1356942915,1,0,i~oy_lqIgjkica{]qumpKiquhL
100451442,5,0,i~oy_lqIgjkica{]nasuQqs{qHpi_oEchhgA
474189878,4,0,sdsrs`rIw_uvvf{]oigvu@ww`e_B
561379442,4,0,sdsrs`rIw_uvvf{]|{orDgj~_B
1357564341,5,0,sdsrs`rIw_uvvf{]|lxpfApt_||BbkxUlex{F
474189878,1,0,co{ijbrIoxv|vi{]nigvu@vw`e_B
1515169091,3,0,co{ijbrIoxv|vi{]dmxbEs{faB
1515169091,3,0,co{ijbrIoxv|vi{]}dwfLnmltE
"474189878,1515049375",3,0,co{ijbrIoxv|vi{]wpzxGudkrEjf|qI{g_cC
561379442,1,0,ugb_n`rI_ktwyf{]}{orDfj~_B
561379442,4,0,ugb_n`rI_ktwyf{]bjlmq@mb}fZ
1513935116,4,0,ugb_n`rI_ktwyf{]laoeAfw~}B
"1515049368,1515049388",4,0,ugb_n`rI_ktwyf{]krxoBoprtEai~f@wdtjA
4254074,5,0,qj`jk~qIwc{|pb{]fqxwEu{v}B
1357564341,1,0,qj`jk~qIwc{|pb{]ckxUmex{F}lxpfAqt_||B
1357564342,4,0,qj`jk~qIwc{|pb{]wum_F_iapCkocfCgn|qEyhqozAgrbp}C
"10602441,1428814183",5,0,qj`jk~qIwc{|pb{]ls_kTbzjhd@wqvxHfnzyD
89173833,5,0,cqzerysImh}l_j{]poxwHnmqqC
89173833,1,0,q`amhysI}yjzzi{]qoxwHomqqC
89173833,5,0,q`amhysI}yjzzi{]b~drPbkekLvmzz_@xrqqfA
"1433214515,1433214516",5,0,q`amhysI}yjzzi{]~ord@e|byBjzhOaxos@
"545679488,1433214516",5,0,q`amhysI}yjzzi{]srkm@hyhuCk~pUfdmhA
4259010,5,0,wxflpxsIa~|irl{]|}_lDxvibB
4259010,1,0,yye_kxsIgfrfol{]}}_lDyvibB
"4259010,109850052,109850053",1,0,yye_kxsIgfrfol{]nvyqCvvisApap}r@hu~gnBpicgXfcppt@rpttWfmtqs@
"1433214513,1433214514",5,0,yye_kxsIgfrfol{]fgeeA_unnDv|eqA}qlvD
"1433214514,1433214515",5,0,yye_kxsIgfrfol{]uspaA~mcxDgztw@jwiqC
706507525,6,0,gxyf_avIk|twlww]a{zsUqimdT
706507525,1,0,itu{uavI}fc}axw]`{zsUpimdT
977573564,7,0,itu{uavI}fc}axw]r`uzE_`m~F
706507525,6,0,itu{uavI}fc}axw]wev|m@__s|c@y`yvDy`evCurnhJolglH
2372215,5,0,ms|c_hvIog_{m}w]}_ko@{kg{Eakab@kmypD}v}Xi}reDoscOwtgtDdblDsiskGtt`wAc{dbd@n~elBcb~cm@
"706507525,511789325",5,0,ms|c_hvIog_{m}w]n}qbBtyffFngfmDfuzxGx`tiJdo|iGte_dBlgygA
"871359465,511789326",5,0,ms|c_hvIog_{m}w]ksxyE`js`C_dmrE`ze|BqzjrF~pkfA
23081421,5,0,otxv|gvIu`xy`ax]xzzbJ|wbY
2372215,5,0,otxv|gvIu`xy`ax]uqbCymbbNvsqUkjkyH
2372215,1,0,otxv|gvIu`xy`ax]o~elBbb~cm@ut`wAb{dbd@eblDriskGnscOvtgtD|v}Xh}reD`kab@jmypD|_ko@zkg{E
865785905,5,0,}cmbhgvI}}cfs|w]mesmGnjjcF
"511789325,706507525",1,0,}cmbhgvI}}cfs|w]ue_dBmgygAy`tiJeo|iGogfmDguzxGo}qbBuyffF
706507525,5,0,}cmbhgvI}}cfs|w]vedrPhqtuKblkm@pgya@~oj|TzeecQ
1442926202,5,1,khpethvIkowtc}w]~rhLzkf`L
38809706,5,0,khpethvIkowtc}w]gutlNtreBmcwfXu{a}@
"871359465,511789326",1,0,khpethvIkowtc}w]pzjrF_qkfA~cmrEaze|BjsxyEajs`C
"1434872393,1442926202",5,1,khpethvIkowtc}w]_~wu@}di|GdzcjButk{Etoqb@snapDrprmAef|lMzrihEoqn_hB
23081421,1,0,ux|rqgvIwgt_`ax]yzzbJ}wbY
977836369,5,0,ux|rqgvIwgt_`ax]lwvp@}|xeV
23081421,5,0,ux|rqgvIwgt_`ax]rw~rFadzm@~_gwd@~hhoAll}gu@tz}uB|_klEfsmI|vp|[tofn@
977836369,5,1,ux|rqgvIwgt_`ax]yzmfE|zcwxAhw{tAdvqmNbuz`Bv_gmG~oraN~qikOxpceRlnd}OvrecUfzwoO
58603086,5,0,mrid|gvI{zgwyax]{pmzJkwvQ
706490843,5,0,mrid|gvI{zgwyax]dqcbKdtxoA
2372215,5,0,mrid|gvI{zgwyax]x~b^}z|iHz{}l@efd~J
2372215,1,0,mrid|gvI{zgwyax]wsqUjjkyHtqbCxmbbN
"997074158,997074159",5,0,qkj{dgvIuoqeegx]afdu@|obqGa`bRtligG
"997074158,997074159",1,0,usrdggvIaqcktfx]``bRuligG`fdu@}obqG
"997074944,552719903",5,0,usrdggvIaqcktfx]qsnPh`jvF_`qDhfbjAdviL`q{eFcimhAf`hbRysdy@~rhdO}fjmBhtcsH
"1435058104,1435058105",5,0,usrdggvIaqcktfx]hpvcInhh]~}uaBbfjH
"1435058104,1428375774",5,0,usrdggvIaqcktfx]avr}H}u_]o|wtA{o~FynvnCmiyzB__taEgkfO
48379508,6,0,yzpgb|uIme~gjfx]ybh`Iw_spA
129382788,5,0,yzpgb|uIme~gjfx]z|ibCuatjEffcfAmspqGx_dUo}_tB|cedCasrmPtgsgAw{|`Dlcap@wjthA|{eu@obcy@`{rjCmfiuBbiajAusdf@b`bqAokjBdb`jqAffonE
"930443768,930443769,18309853",6,1,yzpgb|uIme~gjfx]tfc`Ozcwg@pzqzHhfyPdjutGhbmVv|ymj@~yveB|igm{@jk{hB
1383267917,6,1,yzpgb|uIme~gjfx]ymga@xbryLmxqJv``dMkntfBlawnHzlfDhs_dVzqjmA|w{{Zxd{_Bf{jhZ~~kcDtdxsZlzsmE`decTxqxwBx}ewIjntmChc|aIdzwnDtiyuI|mk|Hrfx~O
48379508,1,0,s~yhl|uIefrylfx]xbh`Iv_spA
129382787,6,0,s~yhl|uIefrylfx]tz|\gzscMlgeb@i~edDdiszAo|fgHbd~_FkaoiK
849284648,6,0,s~yhl|uIefrylfx]qo~bFjqxwAwz`~HuguS
930443765,6,0,s~yhl|uIefrylfx]kcyvEmuzsDgwdoHwbeV
129382788,1,0,k{~}uxuIo|{`vgx]eb`jqAgfonEc`bqAnkjBciajAtsdf@a{rjClfiuB}{eu@nbcy@mcap@vjthAugsgAv{|`D}cedC`srmPy_dUn}_tBgfcfAlspqG{|ibCtatjE
18309853,6,0,uc`xwwuIqnieafx]fyowVjhrn@
"930443768,930443769,18309853",1,1,uc`xwwuIqnieafx]}igm{@kk{hBw|ymj@_zveBejutGibmVqzqzHifyPufc`O{cwg@
"583191536,583191471",6,0,uc`xwwuIqnieafx]xisg@kus_Ovm_^itzhI
1383267917,8,1,cd|`~zuIwsqbu_x]fhweYtxcnj@~edrBhoniEfdafGrpsdO
1383267917,1,1,cd|`~zuIwsqbu_x]}mk|Hsfx~OezwnDuiyuIkntmCic|aIyqxwBy}ewImzsmEadecT__lcDudxsZyd{_Bg{jhZ{qjmA}w{{Z{lfDis_dVjntfBmawnHlxqJw``dMxmga@ybryL
"1383303234,1383303235,1383303236,1383303237,24004153",8,1,cd|`~zuIwsqbu_x]bdvyGm_~rDx}u}W{cd{Ndlk`qAes|es@nfbkHqa_~DtfynDkdtrA
4366252,6,0,wclzpvuIkpn~dxw]zhv_Hfy_zO
723924918,6,0,wclzpvuIkpn~dxw]nykes@okaw\
865065057,6,0,wclzpvuIkpn~dxw]qbkmAmzieE_x`cA{_soB}syA_xqCq`r_@yhkt@
4366252,1,0,{ytygvuIcvmctww]{hv_Hgy_zO
4366252,5,1,{ytygvuIcvmctww]tnqaKt|ixZbmupHhfn{YpvguDvy{aU~ce~Hz~dvn@
"8373560,1065195092",4,0,{ytygvuIcvmctww]_dj{WptxbKeiunf@h}bvQafbkMlkvh@wtcg_@_mrsImd|pQ{xwaF
723924918,7,1,gi_t|tuI{|pvbyw]~wegp@edts[
723924918,1,1,gi_t|tuI{|pvbyw]oykes@nkaw\
211479028,6,0,gi_t|tuI{|pvbyw]fpsnDbjavHdmgbQ`qiv^~tjxDh}kyIr|jcC`j}}HxcitAlaq{Gd~ldAj_p|J|feThp}`Jm|k|@p|gc[
865065057,1,0,yvgpvvuIoolopxw]p`r_@xhkt@|syA~wqC~w`cAz_soBpbkmAlzieE
"865065057,1394862729,1394862730,1394862731,18309854",8,1,yvgpvvuIoolopxw]oezc@_gn{@_el_DgowdDyu_wGe{lnMcgbmNwycpXcfsae@msk_~@}|u}Pumqm\yphqBat~|E
"1372445738,1372445739,1372445740",6,1,yvgpvvuIoolopxw]o}cbCxbmlAwezo@tpw[ciaSpe}J
1430670718,6,1,o_rnatuImv{_qnw]novblBiwsri@
4366252,1,1,o_rnatuImv{_qnw]_mvfDewlqPcy`eB{doxK_isxC_dmnW}u`gJ}~jn`A}uzpGa|{gm@
"939567194,24442732",7,1,o_rnatuImv{_qnw]es{ly@do`nUatbxb@~lv`N}cbtSvc`fFm`wlFhszmA
211488543,5,0,_ozjtpuIwnps{ow]jpgmC`fdcK
1430670718,1,0,_ozjtpuIwnps{ow]oovblBhwsri@
"4680844,1430670718",5,0,_ozjtpuIwnps{ow]dxqqV_i~dHed`l@c~lmCagynAmr}nI
4366252,1,1,o_}obuuIovpswsw]_de~H{~dvn@qvguDwy{aUcmupHifn{YunqaKu|ixZ
4366252,7,1,o_}obuuIovpswsw]|uzpG`|{gm@|u`gJ|~jn`A~hsxC~cmnWby`eBzdoxK~lvfDdwlqP
1065195095,5,0,o_}obuuIovpswsw]rwenMgjriBpb|w_@qyueFz|egE}znD`a}vFhim[z`ioHftkv@hb~bI|ipcXr|giEnyslKxsddD`xyhX|ve|CzphoS
"939567194,24442732",1,1,comx{wuIe_fyamw]l`wlFiszmA|cbtSwc`fF`tbxb@_mv`Nds{ly@eo`nU
129377897,6,1,adnxacuIkmzawtw]tk_iEayscA|k_rPnc~Xr{i}Elbvc@tegaO`vudD
129377897,1,1,cgzzrauImhbbrtw]uegaOavudDs{i}Embvc@}k_rPoc~Xuk_iE`yscA
"1021768836,1430642726",7,1,cgzzrauImhbbrtw]zwesCcustDlflQkqfgB~gzsGuetc@dmwzFusz|@vj{rIycriEpw}nDwes}C~h}tCisp`E|bbsBmzmgH
"1430642728,1021768834,1021768835,1021768836",6,0,cgzzrauImhbbrtw]q_coCn`hzCgqxjClu__EqmnuKmpqwBel{i@|hnkAkpxw@vhkyA}lutBrgrrDgaseDzmoxM
26747624,7,1,wbdk`puIqic`b|w]e|a}xAotnxwC
882850173,8,0,wbdk`puIqic`b|w]~jtaDl{s}F
723924918,1,1,wbdk`puIqic`b|w]io{kHtbxyDmg}ct@|lrb`@wsxmk@ztouZ
"727187705,4366227",8,1,wbdk`puIqic`b|w]`xrqtAwessr@`eczk@qkqf\leahG{hsmEnmw`FqfloDbvldMub|tG
26747624,1,1,}_gizruIa_syz`x]d|a}xAntnxwC
882850173,1,0,wvnh{ouIcmnaz{w]_ktaDm{s}F
"4281459,882850173",7,1,wvnh{ouIcmnaz{w]pqfkBjjniDlrzkAvydjHfbg_`@`spqu@vrgyi@rknxeA
"1372444836,1372444837,1372444838",8,0,wvnh{ouIcmnaz{w]}wxzC~~g_B_wfmAxwco@m}daAfunh@
723924918,1,1,gpxkksuIabfk_zw]_xegp@ddts[
723924918,8,1,gpxkksuIabfk_zw]vsxmk@{touZlg}ct@}lrb`@ho{kHubxyD
"1065195098,1065195099,1065195100",7,0,gpxkksuIabfk_zw]|pflEhkleI`xcuKzl{|SxwfzJh~yvQ
"727187705,4366227",1,0,qwcm`kuI_rhqg_x]cvldMtb|tGomw`FpfloDmeahGzhsmEaeczk@pkqf\axrqtAvessr@
670639403,8,1,qwcm`kuI_rhqg_x]ctnjTq~y{ZychlPmgbv\aihzJojsxVognMuueb@{qkzK}awu]_qm`L}rb~[opl~Bytf`Gki{eBckggE
"1430670720,1067121890",7,0,qwcm`kuI_rhqg_x]|mqvFvj`~FrccaDps_xC
"1087555788,1209427460,1209427461",7,1,qwcm`kuI_rhqg_x]`i}`Lw_zeFdt{sEkmmxBlfcjGkt`wCrzqtAm{~s@tc|sAyi~s@txcrt@sjhd`@ru{ybAyddtg@
558603482,7,0,a~pbx_uIkhsy_fx]shvyQfyriJ
3996990,8,1,a~pbx_uIkhsy_fx]}o|zHat{tP_o~hC}|btFklk~Um}uaf@ebztAeyjoC
"602799890,865425461",7,0,a~pbx_uIkhsy_fx]`sx_DsstuA``_oE}yj~G
558603482,1,0,ugh}j`uIcn_otex]rhvyQgyriJ
558603482,7,0,ugh}j`uIcn_otex]u``|u@znrl`@
"1430630771,1430642725",6,1,ugh}j`uIcn_otex]`dcbCnamlGfjbUrzjh@hpqxDi`whA~pfcBzjtNt{piAhbjiAfcemUbaktf@dhcuf@rs{thA
72056629,8,0,qou}_auI_tvwdhx]}}hxb@demmT
3996990,1,1,qou}_auI_tvwdhx]dbztAdyjoCjlk~Ul}uaf@~n~hC||btF|o|zH`t{tP
3996990,9,1,qou}_auI_tvwdhx]manrj@sxsfhAyun`@arowA}srFkibz@
1430645386,7,0,}hwql_uI}wtokfx]q}rjA{`gsB
"862523826,865425461",7,1,}hwql_uI}wtokfx]zqj_B_etw@`q{wRe|o~I|v~nK_tqvEnn{`FyeyIdb{~HexuzDjhypk@gknmY
"602799890,865425461",1,0,}hwql_uI}wtokfx]a`_oE|yj~Gasx_DrstuA
"1430645378,1430645383,1430645384,1430645385,1430645386,1430645387",6,1,}hwql_uI}wtokfx]xsh_AhmiaB`{qr@thdnA`ggs@revmAv~h_Az~vaBfnxg@hohv@gk~hD`vrbBl~`i\p~tnu@vww}AhaanD`}v}@`tltB`boyWfwj_q@n{n}A|`fnG
327298836,5,1,}erb{ztIihza_tw]osc|NfjbvQ
327298836,1,1,mzv_k{tIa}vjlsw]nsc|NgjbvQ
327298836,5,0,mzv_k{tIa}vjlsw]kexrDvi}wFyvizCrgkbEqudsJrcmrP
"1156413296,1156413300",5,1,mzv_k{tIa}vjlsw]y|rgBwlspAi}{[}hl~A
"1156413296,1156413297,1430664863,1156413295",5,0,mzv_k{tIa}vjlsw]rkt}Ctt{zB`}di@xfz\y~qwGf__}Hzl`c@|pv[xwg|Bzsp{Ar{p|Ab{zhAl|l|Bvy{aB
26781001,6,0,s{xkz|tIkwd_q{w]~k_qKk|rqA
26781001,1,0,snxym|tIwtxqs{w]_l_qKj|rqA
26781001,1,1,snxym|tIwtxqs{w]~j}dE{cccAhk~kCqrtzAz_~xS{lccUrb~nGwisyGxflkJ{oglI~zrnGqbcwE`ty_PqmhkK|x|`d@{aatYbdsu`Amax}m@`aboyBmdorxAxumfw@_zdqg@
"1430645380,1430645381,1430645382",7,1,snxym|tIwtxqs{w]hjJciemIqau_D{nt}dAecqzF_}x{y@olsiFcbmz`@iek~Ao_laK
"1430645379,1430645380",6,1,snxym|tIwtxqs{w]okgDherqGaq{wAlnkla@_nzkBl~pkZmhx_Gzu{uYi~}oN~hstVaw~eTtsgoWa_~lHl~weJ_nsvDpsyeFg||S|r|nB~qe@bkedB
"609549098,35803710",4,0,}`fereuIk`yczkw]s~zfClqyjLqcmxClfyyO
"26710527,609549103",4,0,}`fereuIk`yczkw]umwbHvb{d@w}y{Lbur`D}_deFlewrA
1067121886,4,0,}`fereuIk`yczkw]`r}sAar_iG|zt~F}}rvRdqayFadxlP
554187296,4,0,cepf{euIofd}{jw]p}_cGlnzkA
"609549098,35803710",1,1,cepf{euIofd}{jw]pcmxCmfyyOr~zfCmqyjL
35803710,1,1,cepf{euIofd}{jw]iz{_AllpaFsl`pKx_ams@avm_D~wygV}rmt@lu_iIeesiAjnleNswfqCj~mlZgtzdF~maos@cnfcB`ap_VqrtbI~pjrlA
"554187296,609549100,609549101",4,1,cepf{euIofd}{jw]wyfjE{eo{@s`utLgezfEelhQgb_tEs_fQeh`qE
"609549103,26710527",1,0,io~kpfuIa`qhqkw]|_deFmewrAv}y{Lcur`DtmwbHwb{d@
26710527,4,0,io~kpfuIa`qhqkw]{ytmj@j~||Pm{ec_@ticdNgim__@npzrN
"1267764285,609549101",4,1,io~kpfuIa`qhqkw]qkgQ}mvrEiiqKgo|rC
"554187296,609549100,609549101",1,0,io~kpfuIa`qhqkw]r_fQdh`qEdlhQfb_tEr`utLfezfEvyfjEzeo{@
"1067121887,497287410,1267764286,26780887",4,1,w_ov_euImwfsgmw]lfodAoj_|Bhr|m]{tocz@hatbJsoxkSrv}_KykjxUdfaUk|jg@hvidCm}rbG
554187295,4,1,w_ov_euImwfsgmw]evtgJ_iewE{c`nZp`cod@kir{Ir_bjK
1067121886,1,0,w_ov_euImwfsgmw]eqayF`dxlP}zt~F|}rvRar}sA`r_iG
"4711432,1272436197",5,0,mv{qaevIayvmrpw]}dhkFiui}CicwrG{w|uE
4711432,5,1,u`}qqevIgh_c~pw]ozdsd@oo{i\
"4711432,1272436197",1,0,u`}qqevIgh_c~pw]hcwrGzw|uE|dhkFhui}C
1297157449,7,1,u`}qqevIgh_c~pw]x|ldOkxilWh}lie@m|ryy@r|n}JwxgxS
1297157449,5,1,u`}qqevIgh_c~pw]ktpkNrnl~\{_mrHfn|vV
574905548,6,0,itjpumvIgixaxzv]awaoFukebAulncCgrov@
574905548,1,0,az|danvIeio|{zv]tlncCfrov@`waoFtkebA
"574905548,706482885",5,1,az|danvIeio|{zv]{`nqDa|tiAklfiE`bkEyllbfAow}ed@_vj}VqjwaKeempHqv`yCcmfxPsbpyEaraiPu_jvDesngIiklaBiuisHokoYe~mtc@tghz@
"1336943515,1300031421",7,1,az|danvIeio|{zv]iwp_AdlfiB_cwfAp__tBykp`Axe~|AipeqMxd_pY
"1300031420,1300031421",6,1,az|danvIeio|{zv]d|icBm_mlCjd|wBxfWdb~m@_zmp@|w}~E{lehIz|iu@iyfjBbrcmHyh_rQjppuS_lo`f@pkfvJslwpN
1150081720,4,0,go~qowvIwzqvwfw]xtvqEfuoyK
816227970,4,0,go~qowvIwzqvwfw]uhne@t{bc@ik{uA`xpv@
953843282,4,0,go~qowvIwzqvwfw]jjlnWkkhzLbkgbm@ohj_SlcuaA{{qT
1150081720,1,0,myf_iwvIoda|jfw]ytvqEguoyK
"1150081721,773028978",4,0,myf_iwvIoda|jfw]nuvl@nn{xA|k}gAznluB`dcsBr`szDzwmbF|wbiGfw~|Dvei~BreniHxrmf@x~~iI}eovC`havJe{bkKzrm_Le_}mPtcsoEodrfGhgdr@kuylE}g}Za~loGcvic@oa}|A
1442874032,4,0,myf_iwvIoda|jfw]ti~sQmlbmLf~xfs@y}ljT
1442874032,5,0,myf_iwvIoda|jfw]kljxVlxomQwvvzVvl}`V_|fdQzevnWgzvgB`dbzC
946031725,4,0,gejoswvI_e|ztfw]au|fEa|x`K
816227970,1,0,gejoswvI_e|ztfw]hk{uAaxpv@thne@u{bc@
816227970,5,0,gejoswvI_e|ztfw]ex}aKjpewFyj`}Oltx_NwtebOhsomNuc{tJxel_Lg`m}KlfchQ
773028978,3,0,isr|fuvIomygzgw]xbdyCv{eqK
953843282,3,0,isr|fuvIomygzgw]z}whBg{q`@
953843282,1,0,isr|fuvIomygzgw]mcuaAz{qTckgbm@nhj_SkjlnWjkhzL
4264244,6,0,wbw`p{vIg~vzbbw]_itbIdcnwG{lpmMd}f`I
37371130,6,0,wbw`p{vIg~vzbbw]`heqJ{dapK~g}}FkbewH
"1442874051,816227973",5,0,wbw`p{vIg~vzbbw]~psbOlh`aEhnicInxxxB
"1442874049,816227973",5,0,wbw`p{vIg~vzbbw]g{qxLwrgeDynd}Bi`sn@
"1124720800,1124720801,4264244,816227982",6,0,sz}rh|vI{{_apaw]w{wpF~xvjBavdbDljqhAkdiwEdc~|Aykj{Ud|znJ
4264244,1,0,sz}rh|vI{{_apaw]zlpmMe}f`I~htbIecnwG
